-9.18964,39.20521,,
-9.1895,38.78109,,
-9.18931,38.74902,,
-9.18862,38.75618,,
-9.18859,38.89207,,
-9.18822,38.76537,,
-9.18678,38.8418,,
-9.18675,42.98193,,
-9.18526,43.08271,,
-9.1847,38.75102,,
-9.18406,38.66252,,
-9.18394,38.69832,,
-9.18387,38.7506,,
-9.18369,38.66289,,
-9.18331,38.75548,,
-9.18314,38.69823,,
-9.18306,38.74435,,
-9.18251,38.74333,,
-9.18218,39.24917,,
-9.18184,38.66331,,
-9.1801,38.78349,,
-9.17935,38.74276,,
-9.17932,38.69988,,
-9.17932,38.70978,,
-9.17869,43.04237,,
-9.17835,38.72391,,
-9.17822,38.74152,,
-9.17809,39.23295,,
-9.17583,38.72296,,
-9.17558,39.32753,,
-9.17555,38.74982,,
-9.17554,38.71669,,
-9.17551,38.75776,,
-9.1754,38.7165,,
-9.17515,38.72261,,
-9.17471,38.7113,,
-9.17463,38.67595,,
-9.17415,38.74006,,
-9.17362,38.72434,,
-9.1736,38.76003,,
-9.1733,38.79433,,
-9.173258,38.82055,,
-9.17293,38.72596,,
-9.17284,38.72677,,
-9.17209,38.8147,,
-9.17153,38.72775,,
-9.1705,38.74043,,
-9.17039,38.73571,,
-9.1696,38.76887,,
-9.1689,38.79008,,
-9.16883,38.73278,,
-9.16877,38.76922,,
-9.16853,38.78498,,
-9.16688,38.66653,,
-9.16686,38.78339,,
-9.1667,38.77063,,
-9.16647,38.77016,,
-9.16636,39.24947,,
-9.16599,38.65512,,
-9.16556,39.41437,,
-9.16531,38.65988,,
-9.16517,38.76471,,
-9.16503,38.76777,,
-9.16481,38.7375,,
-9.16481,39.25484,,
-9.16474,38.64874,,
-9.16472,38.7684,,
-9.16462,38.76935,,
-9.16447,38.73249,,
-9.16437,38.77011,,
-9.16425,38.73311,,
-9.16402,38.73362,,
-9.16378,38.64453,,
-9.16342,38.73446,,
-9.16187,38.7356,,
-9.16123,38.74435,,
-9.16121,38.74402,,
-9.16102,38.77468,,
-9.16061,38.74349,,
-9.16046,38.7427,,
-9.15997,38.7046,,
-9.15831,38.77714,,
-9.15802,38.77788,,
-9.15663,43.01077,,
-9.15643,38.78021,,
-9.15512,38.63841,,
-9.15511,39.08586,,
-9.15495,38.72491,,
-9.15447,38.70933,,
-9.15357,43.0834,,
-9.15354,38.63698,,
-9.15315,38.64695,,
-9.15249,38.64392,,
-9.152,38.7534,,
-9.1507,43.08212,,
-9.14999,39.41677,,
-9.14962,38.78905,,
-9.1494,38.75121,,
-9.14875,38.75049,,
-9.14775,38.74517,,
-9.14741,38.74501,,
-9.14646,39.4011,,
-9.14639,38.79046,,
-9.14572,39.40739,,
-9.1452,38.77371,,
-9.14519,39.40755,,
-9.14415,38.77505,,
-9.14343,38.59623,,
-9.14314,38.74184,,
-9.14283,38.85978,,
-9.14156,38.76311,,
-9.1401,38.76299,,
-9.13938,38.60043,,
-9.13579,39.41833,,
-9.13552,39.41287,,
-9.13534,38.76324,,
-9.1344,38.70736,,
-9.13343,39.39564,,
-9.13286,38.63678,,
-9.13246,39.41318,,
-9.131,38.7483,,
-9.13072,38.75004,,
-9.13062,38.75256,,
-9.13025,38.75745,,
-9.12995,38.75804,,
-9.12993,38.76051,,
-9.12991,38.74187,,
-9.12983,38.80026,,
-9.12937,39.41276,,
-9.12743,38.7628,,
-9.12525,38.73521,,
-9.12511,39.4413,,
-9.12436,39.39725,,
-9.12367,38.77831,,
-9.12354,38.77239,,
-9.12337,39.41002,,
-9.12328,38.762,,
-9.12294,38.71315,,
-9.12284,38.77782,,
-9.12284,38.78093,,
-9.1228,38.77737,,
-9.12238,43.08034,,
-9.1218,38.74808,,
-9.1218,39.38063,,
-9.12076,43.01705,,
-9.12036,38.74827,,
-9.11977,38.76068,,
-9.11942,38.7558,,
-9.11871,38.61402,,
-9.1187,38.79546,,
-9.11863,38.71733,,
-9.11845,39.37575,,
-9.11835,39.46058,,
-9.11764,38.76022,,
-9.11706,38.7599,,
-9.11602,38.75967,,
-9.11482,38.7784,,
-9.1148,38.77825,,
-9.11449,38.72148,,
-9.11402,38.77776,,
-9.11288,38.77729,,
-9.11106,38.77628,,
-9.1108,39.47236,,
-9.10973,39.40438,,
-9.10963,38.75779,,
-9.1093,38.79875,,
-9.10882,39.24545,,
-9.10806,38.74975,,
-9.10772,38.61264,,
-9.10737,38.7629,,
-9.10736,38.72894,,
-9.10726,39.49992,,
-9.10691,38.6106,,
-9.10691,38.72948,,
-9.10586,38.78535,,
-9.10561,38.89997,,
-9.10518,39.4999,,
-9.10473,38.7564,,
-9.10466,38.77081,,
-9.10457,38.7706,,
-9.1043,38.49649,,
-9.1043,38.49649,,
-9.10421,38.73426,,
-9.10398,38.73424,,
-9.10394,38.80848,,
-9.10387,38.76474,,
-9.10362,38.75985,,
-9.10357,38.75824,,
-9.10343,39.48191,,
-9.10202,43.13985,,
-9.10182,38.73959,,
-9.10143,38.81542,,
-9.1013,39.48446,,
-9.10068,38.55849,,
-9.10068,38.74143,,
-9.10056,38.5575,,
-9.09992,38.54873,,
-9.09992,38.54873,,
-9.09715,38.74707,,
-9.09664,38.74917,,
-9.09605,38.60798,,
-9.09603,38.7507,,
-9.09446,43.14314,,
-9.09396,38.60795,,
-9.09072,39.49937,,
-9.09032,39.50622,,
-9.08973,39.36034,,
-9.08654,38.84839,,
-9.08614,43.05779,,
-9.08465,38.8229,,
-9.08234,39.22442,,
-9.0785,38.86555,,
-9.07509,38.99188,,
-9.07475,38.83804,,
-9.07438,39.3222,,
-9.07377,38.84086,,
-9.07315,38.59478,,
-9.07285,38.91127,,
-9.07008,38.97826,,
-9.06887,38.87166,,
-9.06867,39.56067,,
-9.06841,39.59155,,
-9.06838,38.87261,,
-9.06676,39.60492,,
-9.06632,38.64981,,
-9.06463,43.06779,,
-9.0638,38.77756,,
-9.06234,38.64788,,
-9.0615,38.968,,
-9.06121,38.65627,,
-9.06106,39.29738,,
-9.06103,39.29581,,
-9.06059,38.58916,,
-9.06017,39.28456,,
-9.05947,39.61561,,
-9.05872,38.95627,,
-9.05696,39.51512,,
-9.05508,38.65965,,
-9.05497,39.62172,,
-9.05477,38.6548,,
-9.05441,38.58536,,
-9.05422,38.63749,,
-9.05214,38.58401,,
-9.05208,38.55533,,
-9.051,38.64971,,
-9.05093,38.63169,,
-9.04901,38.64549,,
-9.04777,38.60158,,
-9.04728,38.61678,,
-9.04722,38.59372,,
-9.04714,38.59933,,
-9.04671,38.58074,,
-9.04528,38.58917,,
-9.04528,39.6343,,
-9.04229,38.58323,,
-9.04203,38.57904,,
-9.03755,43.10466,,
-9.03734,38.57231,,
-9.03705,39.57179,,
-9.03557,38.62324,,
-9.03225,38.61865,,
-9.02748,43.1126,,
-9.02734,42.80222,,
-9.02654,38.74969,,
-9.02438,38.53669,,
-9.02387,38.60913,,
-9.02024,38.60443,,
-9.01924,38.60925,,
-9.01803,39.58304,,
-9.014,38.61697,,
-9.01323,43.02909,,
-9.00818,38.63999,,
-9.00418,39.66606,,
-9.00351,39.00403,,
-9.00055,39.00439,,
-9.00006,39.60983,,
-8.99943,39.23526,,
-8.99894,39.20355,,
-8.99695,39.20762,,
-8.99653,38.94497,,
-8.99629,39.66408,,
-8.99489,38.94569,,
-8.99484,39.57213,,
-8.99411,43.14541,,
-8.9938,39.07125,,
-8.99347,39.07256,,
-8.99336,38.52437,,
-8.9917,38.52524,,
-8.99152,42.57592,,
-8.99113,38.7277,,
-8.99109,39.62045,,
-8.98962,39.65264,,
-8.98818,39.04342,,
-8.98577,43.15065,,
-8.98546,38.71241,,
-8.98518,38.96167,,
-8.98434,38.96377,,
-8.98336,38.65831,,
-8.97994,39.55491,,
-8.97989,39.67685,,
-8.97841,39.67753,,
-8.97683,38.97616,,
-8.97567,38.97842,,
-8.97558,38.58173,,
-8.97491,39.68002,,
-8.97446,39.54557,,
-8.97433,38.55369,,
-8.97339,38.95206,,
-8.97287,39.01665,,
-8.9725,39.64723,,
-8.97225,39.54492,,
-8.97062,38.7085,,
-8.97058,38.99362,,
-8.9689,39.41237,,
-8.96873,39.53661,,
-8.96719,38.51926,,
-8.96663,39.0106,,
-8.96474,39.02075,,
-8.96474,39.54768,,
-8.96466,39.5479,,
-8.96325,39.65122,,
-8.96275,39.36311,,
-8.96178,39.38208,,
-8.96138,38.52185,,
