-5.73153,37.58981
-5.72983,43.51536
-5.71954,43.51819
-5.71407,42.55352
-5.71407,42.55352
-5.70872,36.10715
-5.70865,40.94973
-5.70274,43.52553
-5.70242,38.26042
-5.69708,42.07345
-5.69259,43.53917
-5.69095,40.95492
-5.69074,43.53723
-5.69029,43.29996
-5.69029,43.29996
-5.68983,40.96193
-5.68983,40.96193
-5.68929,40.95181
-5.68624,43.52901
-5.68613,40.95497
-5.68580,40.96862
-5.68466,43.53740
-5.68455,43.41496
-5.68316,40.96712
-5.68287,40.96534
-5.68287,40.96534
-5.68236,43.52291
-5.68189,40.97424
-5.68162,40.95156
-5.68008,43.29722
-5.67912,43.53910
-5.67896,40.96804
-5.67832,40.95498
-5.67658,40.96254
-5.67528,43.52775
-5.67492,43.50897
-5.67488,43.51785
-5.67452,40.97316
-5.67352,42.58132
-5.67189,43.51127
-5.67002,40.95200
-5.66776,43.39305
-5.66339,37.27387
-5.66330,43.52213
-5.66310,40.94938
-5.66081,42.00594
-5.66066,40.94189
-5.66009,40.97169
-5.65964,40.95986
-5.65934,40.95228
-5.65764,40.96598
-5.65717,42.57401
-5.65583,43.52437
-5.64948,42.57709
-5.64929,40.96857
-5.64888,40.97652
-5.64489,40.96538
-5.64411,36.05138
-5.64411,36.05138
-5.64358,43.53648
-5.64237,40.95484
-5.64176,40.95333
-5.64158,40.97100
-5.64150,40.94242
-5.63939,40.94449
-5.63850,43.54213
-5.63577,40.97099
-5.63551,43.28950
-5.63551,43.28950
-5.63436,43.53100
-5.63363,36.04485
-5.63363,36.04485
-5.62934,40.75614
-5.62832,37.22442
-5.62278,42.58815
-5.62160,42.54815
-5.62102,40.68291
-5.62080,42.54780
-5.61943,43.52267
-5.61528,40.94974
-5.61467,41.00184
-5.61197,41.00293
-5.61094,42.70935
-5.61094,42.70935
-5.60814,42.58754
-5.59726,42.59838
-5.59423,36.02380
-5.59373,42.66201
-5.59373,42.66201
-5.59219,42.60654
-5.59092,43.50375
-5.58581,42.43346
-5.58482,42.58506
-5.58344,42.61162
-5.58022,42.59598
-5.57964,42.59866
-5.57700,43.51037
-5.57292,36.22965
-5.57174,42.59842
-5.57132,39.87210
-5.57100,36.22687
-5.56830,42.59303
-5.56688,42.60647
-5.56457,42.59143
-5.56302,42.60625
-5.56098,39.91689
-5.56075,36.04253
-5.55867,42.59595
-5.55422,43.41600
-5.55026,37.25275
-5.54972,37.25681
-5.53880,43.43260
-5.53312,43.49499
-5.52893,42.71671
-5.52451,37.48416
-5.52407,39.88710
-5.52354,43.36735
-5.51055,43.46294
-5.50740,41.91283
-5.50718,37.23022
-5.48983,36.18079
-5.48945,36.17891
-5.46324,40.93205
-5.45347,36.14055
-5.45072,36.15604
-5.44948,36.13871
-5.44592,36.13566
-5.44575,36.13575
-5.44561,36.13229
-5.44383,43.48732
-5.44357,43.48714
-5.44214,36.12597
-5.44132,36.11546
-5.44124,36.14022
-5.44123,36.13671
-5.44097,36.14464
-5.43055,43.48799
-5.43055,43.48799
-5.42211,37.32860
-5.41669,41.16443
-5.41183,36.20637
-5.40982,41.98753
-5.40600,37.31900
-5.40405,41.98788
-5.40307,37.50960
-5.39299,36.20726
-5.38438,36.20500
-5.38281,36.19905
-5.38140,36.20870
-5.38119,36.20868
-5.38096,36.20978
-5.28151,36.40986
-5.28151,36.40986
-5.27487,36.38268
-5.27487,36.38268
-5.24550,38.29710
-5.12786,36.70263
-5.11904,36.67564
-5.09753,37.80637
-5.09282,37.22923
-5.08220,39.91969
-5.06904,36.59236
-5.06904,36.59236
-5.06766,36.58136
-5.06766,36.58136
-5.05559,43.45993
-5.04982,36.87413
-5.04530,39.16996
-5.03862,37.00507
-5.03228,38.18408
-5.02210,41.49706
-5.02198,42.32520
-5.01317,41.85333
-5.01317,41.85333
-5.01097,41.83817
-5.01097,41.83817
-4.97748,38.25786
-4.96397,41.41088
-4.96104,36.49995
-4.94711,36.50132
-4.93744,36.49990
-4.92694,42.23993
-4.90388,39.96098
-4.89769,36.51319
-4.86746,36.50898
-4.86252,36.56071
-4.85272,37.58060
-4.84784,42.21492
-4.84784,42.21492
-4.82438,37.76085
-4.82143,37.77638
-4.82124,37.77059
-4.81770,38.05812
-4.81618,37.88155
-4.81547,37.88171
-4.80854,41.60579
-4.79756,42.67148
-4.79738,37.81609
-4.79498,41.62642
-4.79085,41.61993
-4.78737,41.61678
-4.78728,37.90726
-4.78528,37.91443
-4.78346,41.61906
-4.78202,41.62295
-4.78118,41.62615
-4.78027,41.56888
-4.78027,41.56888
-4.77727,41.62121
-4.77104,41.62330
